,Unnamed: 0,public_date,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
688,906,19711130,6,-0.027105,-0.006212,0.0,6.485,0.877,7.593,4.33,8.666,10.296,11.252,11.252,1.356,0.996,0.295,0.152,0.068,0.068,0.054000000000000006,0.268,0.085,0.12,0.192,0.08,0.091,0.116,0.113,0.084,0.068,0.116,0.884,0.116,0.158,0.379,0.249,0.301,1.044,0.374,0.303,0.182,0.205,1.325,0.34,1.157,0.135,0.081,0.06,0.269,0.74,0.386,0.274,0.098,0.165,3.82,6.796,116.071,0.782,3.238,1.788,0.63,3.714,27.676,7.265,0.8420000000000001,0.6859999999999999,2.744,0.031,0.0,0.0,0.0
721,946,19711231,6,0.139775,0.130945,0.0,6.817,0.877,9.073,2.11,8.666,11.567,11.892,11.892,1.558,1.114,0.295,0.152,0.068,0.068,0.054000000000000006,0.268,0.085,0.12,0.192,0.08,0.091,0.116,0.113,0.084,0.068,0.116,0.884,0.116,0.158,0.379,0.249,0.301,1.044,0.374,0.303,0.182,0.205,1.325,0.34,1.157,0.135,0.081,0.06,0.269,0.74,0.386,0.274,0.098,0.165,3.82,6.796,116.071,0.782,3.238,1.788,0.63,3.714,27.676,7.265,0.8420000000000001,0.6859999999999999,2.744,0.031,0.0,0.0,0.0
756,986,19720131,6,0.08544299999999999,0.09406,0.0,7.1179999999999986,0.877,10.249,3.41,8.666,12.38,12.66,12.66,1.6669999999999998,1.187,0.295,0.152,0.068,0.068,0.054000000000000006,0.268,0.085,0.12,0.192,0.08,0.091,0.116,0.113,0.084,0.068,0.116,0.884,0.116,0.158,0.379,0.249,0.301,1.044,0.374,0.303,0.182,0.205,1.325,0.34,1.157,0.135,0.081,0.06,0.269,0.74,0.386,0.274,0.098,0.165,3.82,6.796,116.071,0.782,3.238,1.788,0.63,3.714,27.676,7.265,0.8420000000000001,0.6859999999999999,2.744,0.031,0.0,0.0,0.0
1232,1506,19730228,3,0.024629,0.056029,0.514,0.039,0.856,9.092,1.22,6.81,5.7170000000000005,9.76,9.314,0.905,1.205,0.311,0.141,0.097,0.103,0.083,0.21600000000000005,0.077,0.098,0.147,0.077,0.094,0.105,0.095,0.077,0.107,0.165,0.818,0.161,0.203,0.388,0.298,0.268,0.7559999999999999,0.155,0.16699999999999998,0.126,0.194,0.8190000000000001,0.272,1.83,0.184,0.103,0.07400000000000001,0.408,1.089,1.021,0.503,0.158,0.27,4.0710000000000015,3.922,91.964,0.613,2.463,1.508,0.833,4.954,10.889,6.746,1.317,0.927,4.221,0.038,0.0,0.0,0.0
1266,1546,19730331,3,-0.01033,0.007678,0.514,0.038,0.856,8.613999999999999,4.47,6.81,5.416,9.247,8.824,0.929,1.142,0.311,0.141,0.097,0.103,0.083,0.21600000000000005,0.077,0.098,0.147,0.077,0.094,0.105,0.095,0.077,0.107,0.165,0.818,0.161,0.203,0.388,0.298,0.268,0.7559999999999999,0.155,0.16699999999999998,0.126,0.194,0.8190000000000001,0.272,1.83,0.184,0.103,0.07400000000000001,0.408,1.089,1.021,0.503,0.158,0.27,4.0710000000000015,3.922,91.964,0.613,2.463,1.508,0.833,4.954,10.889,6.746,1.317,0.927,4.221,0.038,0.0,0.0,0.0
1305,1587,19730430,3,-0.024757,-0.022671,0.514,0.037000000000000005,0.856,8.454,3.08,6.81,5.316,9.075,8.66,0.909,1.121,0.311,0.141,0.097,0.103,0.083,0.21600000000000005,0.077,0.098,0.147,0.077,0.094,0.105,0.095,0.077,0.107,0.165,0.818,0.161,0.203,0.388,0.298,0.268,0.7559999999999999,0.155,0.16699999999999998,0.126,0.194,0.8190000000000001,0.272,1.83,0.184,0.103,0.07400000000000001,0.408,1.089,1.021,0.503,0.158,0.27,4.0710000000000015,3.922,91.964,0.613,2.463,1.508,0.833,4.954,10.889,6.746,1.317,0.927,4.221,0.038,0.0,0.0,0.0
1345,1628,19730531,3,-0.012825,-0.027114,0.0,9.733,0.8290000000000001,8.248,4.8,5.811,4.214,8.427999999999999,8.061,0.867,1.121,0.311,0.141,0.107,0.116,0.091,0.21600000000000005,0.086,0.098,0.147,0.077,0.094,0.119,0.095,0.077,0.113,0.2,0.7959999999999999,0.199,0.355,0.388,0.298,0.268,0.55,0.155,0.16699999999999998,0.126,0.438,0.8190000000000001,0.272,1.83,0.246,0.09,0.051,0.318,1.089,1.037,0.503,0.21600000000000005,0.27,4.269,3.922,83.387,0.613,2.463,1.508,0.8,5.329,10.889,6.483,1.32,1.027,4.296,0.008,0.0,0.0,0.0
1383,1669,19730630,3,0.009669,-0.003056,0.0,9.157,0.8290000000000001,8.925,6.04,5.811,4.56,9.121,8.722999999999999,0.847,1.094,0.311,0.141,0.107,0.116,0.091,0.21600000000000005,0.086,0.098,0.147,0.077,0.094,0.119,0.095,0.077,0.113,0.2,0.7959999999999999,0.199,0.355,0.388,0.298,0.268,0.55,0.155,0.16699999999999998,0.126,0.438,0.8190000000000001,0.272,1.83,0.246,0.09,0.051,0.318,1.089,1.037,0.503,0.21600000000000005,0.27,4.269,3.922,83.387,0.613,2.463,1.508,0.8,5.329,10.889,6.483,1.32,1.027,4.296,0.008,0.0,0.0,0.0
1427,1710,19730731,3,0.08888099999999999,0.121452,0.0,9.041,0.8290000000000001,9.363,4.9,5.811,4.784,9.568,9.151,0.978,1.263,0.311,0.141,0.107,0.116,0.091,0.21600000000000005,0.086,0.098,0.147,0.077,0.094,0.119,0.095,0.077,0.113,0.2,0.7959999999999999,0.199,0.355,0.388,0.298,0.268,0.55,0.155,0.16699999999999998,0.126,0.438,0.8190000000000001,0.272,1.83,0.246,0.09,0.051,0.318,1.089,1.037,0.503,0.21600000000000005,0.27,4.269,3.922,83.387,0.613,2.463,1.508,0.8,5.329,10.889,6.483,1.32,1.027,4.296,0.008,0.0,0.0,0.0
1461,1751,19730831,3,-0.030449,-0.008392,0.0,5.231,1.047,8.686,6.73,4.995,9.329,8.333,7.994,0.893,1.102,0.311,0.141,0.117,0.127,0.099,0.21600000000000005,0.093,0.098,0.147,0.077,0.094,0.127,0.095,0.077,0.124,0.188,0.8079999999999999,0.187,0.353,0.388,0.298,0.268,0.5820000000000001,0.155,0.16699999999999998,0.126,0.172,0.8190000000000001,0.272,1.83,0.227,0.073,0.061,0.424,1.089,1.019,0.503,0.21600000000000005,0.27,4.322,3.922,83.387,0.613,2.463,1.508,0.8740000000000001,5.329,10.889,7.801,1.38,1.156,4.354,0.005,0.0,0.0,0.0
1500,1792,19730930,3,0.148928,0.168907,0.0,6.17,1.047,10.107,4.75,4.995,11.004,9.697,9.302,1.039,1.3,0.311,0.141,0.117,0.127,0.099,0.21600000000000005,0.093,0.098,0.147,0.077,0.094,0.127,0.095,0.077,0.124,0.188,0.8079999999999999,0.187,0.353,0.388,0.298,0.268,0.5820000000000001,0.155,0.16699999999999998,0.126,0.172,0.8190000000000001,0.272,1.83,0.227,0.073,0.061,0.424,1.089,1.019,0.503,0.21600000000000005,0.27,4.322,3.922,83.387,0.613,2.463,1.508,0.8740000000000001,5.329,10.889,7.801,1.38,1.156,4.354,0.005,0.0,0.0,0.0
1539,1833,19731031,3,0.088321,0.089341,0.0,6.76,1.047,10.66,6.03,4.995,12.055,10.227,9.811,1.096,1.4240000000000002,0.311,0.141,0.117,0.127,0.099,0.21600000000000005,0.093,0.098,0.147,0.077,0.094,0.127,0.095,0.077,0.124,0.188,0.8079999999999999,0.187,0.353,0.388,0.298,0.268,0.5820000000000001,0.155,0.16699999999999998,0.126,0.172,0.8190000000000001,0.272,1.83,0.227,0.073,0.061,0.424,1.089,1.019,0.503,0.21600000000000005,0.27,4.322,3.922,83.387,0.613,2.463,1.508,0.8740000000000001,5.329,10.889,7.801,1.38,1.156,4.354,0.005,0.0,0.0,0.0
1581,1874,19731130,3,-0.0805,-0.027526,0.0,2.504,0.7829999999999999,9.626,6.8,4.97,5.449,9.054,8.697000000000001,0.853,1.355,0.311,0.141,0.122,0.133,0.103,0.21600000000000005,0.097,0.098,0.147,0.077,0.094,0.141,0.095,0.077,0.13,0.184,0.812,0.183,0.324,0.388,0.298,0.268,0.682,0.155,0.16699999999999998,0.126,0.168,0.8190000000000001,0.272,1.83,0.222,0.075,0.063,0.429,1.089,0.999,0.503,0.201,0.27,4.481,3.922,83.387,0.613,2.463,1.508,0.875,5.329,10.889,8.7,1.614,1.352,4.359,0.057,0.0,0.0,0.0
1619,1915,19731231,3,0.098372,0.120102,0.0,2.844,0.7829999999999999,11.185,10.0,4.97,6.331,10.521,10.106,0.991,1.5719999999999998,0.311,0.141,0.122,0.133,0.103,0.21600000000000005,0.097,0.098,0.147,0.077,0.094,0.141,0.095,0.077,0.13,0.184,0.812,0.183,0.324,0.388,0.298,0.268,0.682,0.155,0.16699999999999998,0.126,0.168,0.8190000000000001,0.272,1.83,0.222,0.075,0.063,0.429,1.089,0.999,0.503,0.201,0.27,4.481,3.922,83.387,0.613,2.463,1.508,0.875,5.329,10.889,8.7,1.614,1.352,4.359,0.057,0.0,0.0,0.0
