,Unnamed: 0,public_date,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
619,827,19710930,23,-0.020129,-0.012373,0.0,3.004,0.785,12.894,2.92,5.975,6.615,13.375,12.84,0.958,1.281,0.302,0.238,0.106,0.106,0.101,0.309,0.07,0.122,0.212,0.096,0.114,0.12,0.158,0.123,0.106,0.238,0.758,0.238,0.277,0.254,0.491,0.08199999999999999,0.6629999999999999,0.266,0.133,0.179,0.132,0.905,0.402,1.274,0.318,0.076,0.063,0.487,0.594,0.611,0.395,0.204,0.309,5.647,7.572999999999999,63.803,0.354,1.666,1.251,0.708,7.002000000000002,10.285,5.667999999999998,1.272,0.942,6.822,0.051,0.0,0.0,0.115
654,867,19711031,23,-0.069114,-0.032819,0.0,2.785,0.785,12.436,2.37,5.975,6.198,12.875,12.368,0.921,1.214,0.302,0.238,0.106,0.106,0.101,0.309,0.07,0.122,0.212,0.096,0.114,0.12,0.158,0.123,0.106,0.238,0.758,0.238,0.277,0.254,0.491,0.08199999999999999,0.6629999999999999,0.266,0.133,0.179,0.132,0.905,0.402,1.274,0.318,0.076,0.063,0.487,0.594,0.611,0.395,0.204,0.309,5.647,7.572999999999999,63.803,0.354,1.666,1.251,0.708,7.002000000000002,10.285,5.667999999999998,1.272,0.942,6.822,0.051,0.0,0.0,0.115
689,907,19711130,23,0.00829,0.005285,0.0,2.126,0.785,12.753,3.01,5.565,5.9910000000000005,12.613,12.189,0.908,1.27,0.302,0.238,0.11,0.106,0.104,0.307,0.07,0.132,0.211,0.096,0.114,0.125,0.158,0.128,0.11,0.238,0.759,0.241,0.277,0.254,0.491,0.08199999999999999,0.6759999999999999,0.266,0.133,0.175,0.129,0.905,0.402,1.237,0.318,0.073,0.064,0.487,0.594,0.611,0.395,0.204,0.309,5.544,8.008,63.803,0.354,1.666,1.251,0.708,7.002000000000002,10.285,5.667999999999998,1.284,0.979,7.0939999999999985,0.053,0.0,0.0,0.115
722,947,19711231,23,0.10559,0.08672200000000001,0.0,2.457,0.785,13.536,2.75,5.565,6.7429999999999986,13.512,13.136,0.988,1.324,0.302,0.238,0.11,0.106,0.104,0.307,0.07,0.132,0.211,0.096,0.114,0.125,0.158,0.128,0.11,0.238,0.759,0.241,0.277,0.254,0.491,0.08199999999999999,0.6759999999999999,0.266,0.133,0.175,0.129,0.905,0.402,1.237,0.318,0.073,0.064,0.487,0.594,0.611,0.395,0.204,0.309,5.544,8.008,63.803,0.354,1.666,1.251,0.708,7.002000000000002,10.285,5.667999999999998,1.284,0.979,7.0939999999999985,0.053,0.0,0.0,0.115
757,987,19720131,23,0.0033090000000000003,-0.007992,0.0,2.317,0.785,13.277,1.44,5.565,6.642,13.209,13.209,0.921,1.295,0.302,0.238,0.11,0.106,0.104,0.307,0.07,0.132,0.211,0.096,0.114,0.125,0.158,0.128,0.11,0.238,0.759,0.241,0.277,0.254,0.491,0.08199999999999999,0.6759999999999999,0.266,0.133,0.175,0.129,0.905,0.402,1.237,0.318,0.073,0.064,0.487,0.594,0.611,0.395,0.204,0.309,5.544,8.008,63.803,0.354,1.666,1.251,0.708,7.002000000000002,10.285,5.667999999999998,1.284,0.979,7.0939999999999985,0.053,0.0,0.0,0.115
790,1027,19720229,23,0.042761,0.025067,0.479,4.064,0.7909999999999999,13.362,3.83,6.8610000000000015,6.504,13.743,13.743,0.987,1.244,0.358,0.239,0.104,0.104,0.099,0.325,0.078,0.127,0.212,0.101,0.121,0.132,0.16899999999999998,0.123,0.107,0.208,0.767,0.228,0.262,0.252,0.485,0.199,0.802,0.3,0.139,0.168,0.08,1.043,0.389,1.3119999999999998,0.326,0.073,0.063,0.488,0.597,0.644,0.392,0.191,0.303,5.513,6.9110000000000005,60.972,0.374,1.73,1.2990000000000002,0.7290000000000001,7.375,7.322999999999999,5.957999999999998,1.242,0.8809999999999999,7.6,0.07400000000000001,0.005,0.0,0.112
824,1067,19720331,24,-0.029355000000000006,-0.06226900000000001,0.472,3.766,0.79,13.932,2.68,6.931,6.099,12.844,12.844,0.915,1.173,0.353,0.232,0.101,0.101,0.097,0.319,0.075,0.124,0.212,0.099,0.119,0.127,0.163,0.122,0.107,0.214,0.763,0.228,0.268,0.25,0.483,0.191,0.815,0.299,0.131,0.16899999999999998,0.073,1.064,0.387,1.314,0.37,0.07200000000000001,0.061,0.491,0.618,0.6579999999999999,0.398,0.209,0.305,5.231,6.7010000000000005,58.842,0.374,1.734,1.301,0.726,7.405,7.381,5.914,1.259,0.879,7.501,0.07200000000000001,0.005,0.0,0.111
864,1107,19720430,24,0.002967,-0.003468,0.472,3.905,0.79,13.326,4.45,6.931,6.1320000000000014,12.929,12.929,0.929,1.2819999999999998,0.353,0.232,0.101,0.101,0.097,0.319,0.075,0.124,0.212,0.099,0.119,0.127,0.163,0.122,0.107,0.214,0.763,0.228,0.268,0.25,0.483,0.191,0.815,0.299,0.131,0.16899999999999998,0.073,1.064,0.387,1.314,0.37,0.07200000000000001,0.061,0.491,0.618,0.6579999999999999,0.398,0.209,0.305,5.231,6.7010000000000005,58.842,0.374,1.734,1.301,0.726,7.405,7.381,5.914,1.259,0.879,7.501,0.07200000000000001,0.005,0.0,0.111
898,1147,19720531,24,0.020679,0.050779000000000005,0.0,3.355,0.8440000000000001,13.132,2.01,5.813,6.349,14.41,13.658,0.91,1.277,0.353,0.21600000000000005,0.099,0.099,0.093,0.31,0.076,0.13,0.229,0.097,0.113,0.135,0.161,0.114,0.094,0.234,0.768,0.247,0.284,0.25,0.483,0.191,0.828,0.299,0.131,0.17,0.09,1.081,0.387,1.3219999999999998,0.3,0.07,0.062,0.496,0.618,0.6629999999999999,0.398,0.221,0.328,4.819,6.777,55.825,0.4,1.734,1.301,0.741,7.722,7.381,6.1610000000000005,1.285,0.937,7.867000000000001,0.066,0.0,0.0,0.111
931,1187,19720630,24,-0.014316,-0.008686,0.0,3.443,0.8440000000000001,12.783,2.06,5.813,6.252000000000002,13.925,13.658,0.914,1.307,0.353,0.21600000000000005,0.099,0.099,0.093,0.31,0.076,0.13,0.229,0.097,0.113,0.135,0.161,0.114,0.094,0.234,0.768,0.247,0.284,0.25,0.483,0.191,0.828,0.299,0.131,0.17,0.09,1.081,0.387,1.3219999999999998,0.3,0.07,0.062,0.496,0.618,0.6629999999999999,0.398,0.221,0.328,4.819,6.777,55.825,0.4,1.734,1.301,0.741,7.722,7.381,6.1610000000000005,1.285,0.937,7.867000000000001,0.066,0.0,0.0,0.111
