,Unnamed: 0,public_date,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
3124,3471,19770131,2,-0.08719099999999999,-0.076404,0.005,0.336,1.288,8.695,1.29,5.792000000000002,3.292,8.906,8.906,0.386,0.7090000000000001,0.433,-0.017,0.098,0.099,0.135,0.05,0.045,0.123,0.155,0.126,0.262,0.07400000000000001,0.13,0.124,0.091,0.447,0.552,0.447,0.887,0.727,0.21600000000000005,-1.003,0.652,0.07400000000000001,0.064,0.078,0.36,0.718,0.454,3.862,0.747,0.189,0.08900000000000001,0.468,1.4580000000000002,2.047,0.657,0.496,0.612,1.82,2.3280000000000003,111.029,0.267,1.64,0.726,0.861,3.482,11.604,14.421,2.779,1.591,4.471,0.053,0.0,0.005,0.0
3163,3515,19770228,2,-0.038269,0.024157,0.206,0.478,1.273,8.487,4.17,6.151,3.856,8.844,8.844,0.383,0.7090000000000001,0.399,-0.022,0.095,0.095,0.135,0.049,0.042,0.116,0.15,0.121,0.257,0.066,0.126,0.119,0.08800000000000001,0.452,0.5479999999999999,0.452,0.892,0.748,0.21600000000000005,-0.495,0.405,0.064,0.056,0.076,0.361,0.575,0.466,4.074,0.757,0.188,0.08800000000000001,0.454,1.465,2.102,0.6659999999999999,0.494,0.62,1.781,2.233,109.645,0.191,1.3969999999999998,0.557,0.863,3.41,11.124,14.357,2.777,1.5830000000000002,5.3820000000000014,0.039,0.0,0.005,0.0
3203,3559,19770331,3,0.047947,-0.019363,0.008,0.32,1.266,10.548,5.1,6.1160000000000005,3.901,9.252,9.252,0.365,0.8190000000000001,0.465,-0.217,0.096,0.096,0.142,-0.197,0.039,0.114,0.135,0.126,0.266,0.08,0.145,0.149,0.096,0.49,0.506,0.486,0.932,0.974,0.19,-2.008,0.5770000000000001,0.019,0.057,0.068,0.479,0.307,0.623,3.93,0.705,0.13699999999999998,0.084,0.337,1.956,2.687,0.7290000000000001,0.477,0.6970000000000001,2.082,2.366,123.646,0.197,1.081,0.382,1.046,3.059,8.416,11.089,4.044,2.046,16.683,0.045,0.0,0.0,0.0
3243,3603,19770430,3,-0.017878,0.003653,0.149,0.322,1.279,10.294,6.65,8.029,2.497,8.957,8.957,0.353,0.767,0.465,0.172,0.105,0.105,0.142,0.229,0.039,0.106,0.135,0.107,0.182,0.08,0.104,0.105,0.107,0.49,0.506,0.486,0.932,0.7979999999999999,0.249,-0.495,0.5770000000000001,0.117,0.071,0.068,0.479,0.307,0.623,4.217,0.705,0.13699999999999998,0.084,0.337,1.962,2.556,0.721,0.477,0.68,2.082,2.1,111.236,0.197,1.53,0.665,1.046,2.678,8.416,9.796,3.883,2.046,16.683,0.061,0.0,0.0,0.0
3282,3647,19770531,3,-0.00027400000000000005,-0.013295,0.085,0.472,1.27,10.252,4.25,7.8210000000000015,4.35,8.187000000000001,8.187000000000001,0.35,0.7490000000000001,0.453,0.17600000000000002,0.105,0.105,0.163,0.229,0.042,0.086,0.107,0.099,0.156,0.081,0.104,0.105,0.107,0.417,0.578,0.414,0.8859999999999999,0.623,0.23,0.113,0.194,0.118,0.071,0.064,0.5329999999999999,0.259,0.609,4.221,0.6859999999999999,0.177,0.08199999999999999,0.28,1.962,2.555,0.716,0.429,0.68,2.096,2.225,140.123,0.18,1.969,0.7759999999999999,1.082,2.13,8.933,9.939,3.757,2.172,4.294,0.041,0.0,0.0,0.0
3321,3691,19770630,3,0.068159,0.048248,0.085,0.496,1.27,10.252,1.97,7.8210000000000015,5.192,9.069,9.069,0.418,0.7490000000000001,0.453,0.17600000000000002,0.105,0.105,0.163,0.229,0.042,0.086,0.107,0.099,0.156,0.081,0.104,0.105,0.107,0.417,0.578,0.414,0.8859999999999999,0.623,0.23,0.113,0.194,0.118,0.071,0.064,0.5329999999999999,0.259,0.609,4.221,0.6859999999999999,0.177,0.08199999999999999,0.28,1.962,2.555,0.716,0.429,0.68,2.096,2.225,140.123,0.18,1.969,0.7759999999999999,1.082,2.13,8.933,9.939,3.757,2.172,4.294,0.041,0.0,0.0,0.0
3361,3735,19770731,3,-0.005679999999999999,-0.009517,0.085,0.493,1.27,9.73,2.94,7.8210000000000015,5.472,8.824,8.824,0.441,0.711,0.453,0.17600000000000002,0.105,0.105,0.163,0.229,0.042,0.086,0.107,0.099,0.156,0.081,0.104,0.105,0.107,0.417,0.578,0.414,0.8859999999999999,0.623,0.23,0.113,0.194,0.118,0.071,0.064,0.5329999999999999,0.259,0.609,4.221,0.6859999999999999,0.177,0.08199999999999999,0.28,1.962,2.555,0.716,0.429,0.68,2.096,2.225,140.123,0.18,1.969,0.7759999999999999,1.082,2.13,8.933,9.939,3.757,2.172,4.294,0.041,0.0,0.0,0.0
3410,3779,19770831,3,-0.07384,-0.09455,0.001,0.5660000000000001,1.366,9.334,6.97,7.9220000000000015,6.122999999999998,7.733,7.733,0.389,0.65,0.453,0.171,0.105,0.105,0.147,0.229,0.045,0.08900000000000001,0.11,0.109,0.177,0.081,0.101,0.105,0.107,0.475,0.521,0.471,0.861,0.634,0.234,0.113,0.158,0.118,0.071,0.066,0.453,0.284,0.595,4.386,0.6859999999999999,0.134,0.08199999999999999,0.34,1.962,2.556,0.721,0.45,0.68,2.121,2.359,131.93,0.194,1.875,0.728,1.116,2.13,8.413,10.443,3.883,2.138,4.73,0.006999999999999999,0.0,0.0,0.0
3451,3823,19770930,3,0.112809,0.075508,0.001,0.588,1.366,10.743,2.93,7.9220000000000015,6.256,8.026,8.026,0.435,0.748,0.453,0.171,0.105,0.105,0.147,0.229,0.045,0.08900000000000001,0.11,0.109,0.177,0.081,0.101,0.105,0.107,0.475,0.521,0.471,0.861,0.634,0.234,0.113,0.158,0.118,0.071,0.066,0.453,0.284,0.595,4.386,0.6859999999999999,0.134,0.08199999999999999,0.34,1.962,2.556,0.721,0.45,0.68,2.121,2.359,131.93,0.194,1.875,0.728,1.116,2.13,8.413,10.443,3.883,2.138,4.73,0.006999999999999999,0.0,0.0,0.0
3484,3867,19771031,3,-0.097521,-0.101105,0.001,0.531,1.366,10.039,2.94,7.9220000000000015,5.715,7.5,7.5,0.382,0.6990000000000001,0.453,0.171,0.105,0.105,0.147,0.229,0.045,0.08900000000000001,0.11,0.109,0.177,0.081,0.101,0.105,0.107,0.475,0.521,0.471,0.861,0.634,0.234,0.113,0.158,0.118,0.071,0.066,0.453,0.284,0.595,4.386,0.6859999999999999,0.134,0.08199999999999999,0.34,1.962,2.556,0.721,0.45,0.68,2.121,2.359,131.93,0.194,1.875,0.728,1.116,2.13,8.413,10.443,3.883,2.138,4.73,0.006999999999999999,0.0,0.0,0.0
